show_id;type;title;director;cast;date_added;release_year;listed_in;description;rating;duration;country
s709;Movie;101 Dalmatians;Wolfgang Reitherman, Hamilton Luske, Clyde Geronimi;Rod Taylor, J. Pat O'Malley, Betty Gerson, Cate Bauer, Ben Wright, Fred Worlock;November 12, 2019;1961;Action-Adventure, Animation, Family;Cruella De Vil dognaps all of the Dalmatian puppies in London.;G;81 min;United States
s71;Movie;Muppets Haunted Mansion;Kirk Thatcher;Dave Goelz, Bill Barretta, Will Arnett, Taraji P. Henson, Yvette Nicole Brown, Darren Criss;October 8, 2021;2021;Comedy, Family, Musical;Gonzo is challenged to spend Halloween night in the scariest place on Earth – the Haunted Mansion.;TV-PG;53 min;
s710;Movie;101 Dalmatians II: Patch's London Adventure;Jim Kammerud, Brian Smith;Barry Bostwick, Jason Alexander, Martin Short, Bobby Lockwood, Susanne Blakeslee, Samuel West;November 12, 2019;2003;Action-Adventure, Animation;Pongo and Perdita's pup Patch gets the chance to meet his TV hero.;G;77 min;United States
s711;Movie;102 Dalmatians;Kevin Lima;Glenn Close, Ioan Gruffudd, Alice Evans, Tim McInnerny, Ian Richardson, Gérard Depardieu;November 12, 2019;2000;Action-Adventure, Animals & Nature, Family;Oddball, the spotless Dalmatian puppy, heads out in search of his spots.;G;104 min;United States
s711;Movie;102 Dalmatians;Kevin Lima;Glenn Close, Ioan Gruffudd, Alice Evans, Tim McInnerny, Ian Richardson, Gérard Depardieu;November 12, 2019;2000;Action-Adventure, Animals & Nature, Family;Oddball, the spotless Dalmatian puppy, heads out in search of his spots.;G;104 min; United Kingdom
s712;Movie;12 Dates of Christmas;James Hayman;Amy Smart, Mark-Paul Gosselaar, Peter MacNeil, Mary Long, Jayne Eastwood, Laura Miyata;November 12, 2019;2011;Comedy, Family, Fantasy;Setup on a Christmas Eve date, a woman must relive the date over and over.;TV-PG;88 min;United States
s713;Movie;20,000 Leagues Under the Sea;Richard Fleischer;Kirk Douglas, James Mason, Paul Lukas, Peter Lorre, Robert Wilke, Ted de Corsia;November 12, 2019;1954;Action-Adventure, Family, Science Fiction;Climb aboard the Nautilus and into an undersea world of adventure! See details for advisory.;G;127 min;United States
s714;Movie;A Bug's Life;John Lasseter;Dave Foley, Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere, Phyllis Diller, Richard Kind;November 12, 2019;1998;Animation, Comedy, Family;Flik goes in search of warriors to help battle the villainous grasshoppers.;G;98 min;United States
s715;Movie;A Goofy Movie;Kevin Lima;Bill Farmer, Jason Marsden, Jim Cummings, Kellie Martin, Rob Paulsen, Wallace Shawn;November 12, 2019;1995;Action-Adventure, Animation, Comedy;Goofy and Max hit the road and get up to their floppy ears in misadventure.;G;81 min;United States
s715;Movie;A Goofy Movie;Kevin Lima;Bill Farmer, Jason Marsden, Jim Cummings, Kellie Martin, Rob Paulsen, Wallace Shawn;November 12, 2019;1995;Action-Adventure, Animation, Comedy;Goofy and Max hit the road and get up to their floppy ears in misadventure.;G;81 min; Australia
s715;Movie;A Goofy Movie;Kevin Lima;Bill Farmer, Jason Marsden, Jim Cummings, Kellie Martin, Rob Paulsen, Wallace Shawn;November 12, 2019;1995;Action-Adventure, Animation, Comedy;Goofy and Max hit the road and get up to their floppy ears in misadventure.;G;81 min; France
s715;Movie;A Goofy Movie;Kevin Lima;Bill Farmer, Jason Marsden, Jim Cummings, Kellie Martin, Rob Paulsen, Wallace Shawn;November 12, 2019;1995;Action-Adventure, Animation, Comedy;Goofy and Max hit the road and get up to their floppy ears in misadventure.;G;81 min; Canada
s716;Movie;A Kid in King Arthur's Court;Michael Gottlieb;Thomas Nicholas, Joss Ackland, Art Malik, Paloma Baeza, Kate Winslet, Daniel Craig;November 12, 2019;1995;Action-Adventure, Comedy, Coming of Age;A mysterious earthquake sends a teenage boy back into medieval times.;PG;90 min;United States
s716;Movie;A Kid in King Arthur's Court;Michael Gottlieb;Thomas Nicholas, Joss Ackland, Art Malik, Paloma Baeza, Kate Winslet, Daniel Craig;November 12, 2019;1995;Action-Adventure, Comedy, Coming of Age;A mysterious earthquake sends a teenage boy back into medieval times.;PG;90 min; Hungary
s716;Movie;A Kid in King Arthur's Court;Michael Gottlieb;Thomas Nicholas, Joss Ackland, Art Malik, Paloma Baeza, Kate Winslet, Daniel Craig;November 12, 2019;1995;Action-Adventure, Comedy, Coming of Age;A mysterious earthquake sends a teenage boy back into medieval times.;PG;90 min; United Kingdom
s717;Movie;A Knight for a Day;Jack Hannah;;November 12, 2019;1946;Animation, Comedy, Family;Goofy jousts for the hand of Penelope, as well as the championship. See details for advisory.;TV-G;7 min;United States
s718;Movie;A Ring of Endless Light;Greg Beeman;Mischa Barton, Ryan Merriman, Jared Padalecki, Scarlett Pomers, Soren Fulton, Chris Kirby;November 12, 2019;2002;Coming of Age, Drama, Romance;Teenager Vicky Austin discovers that she can communicate with dolphins.;TV-G;88 min;United States
s719;Movie;Aladdin (1992);Ron Clements, John Musker;Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Frank Welker, Gilbert Gottfried;November 12, 2019;1992;Action-Adventure, Animation, Family;Aladdin, Princess Jasmine and Genie join forces to stop evil Jafar.;G;94 min;United States
s72;Movie;The Most Magical Story on Earth: 50 Years of Walt Disney World;Dave Hoffman;Whoopi Goldberg, Christina Aguilera, Halle Bailey, Orlando Philharmonic Orchestra, Anthony Anderson, Tom Brady;October 8, 2021;2021;Family, Variety;Celebrating 50 years of the Walt Disney World Resort.;TV-PG;85 min;
s720;Movie;Aladdin and the King of Thieves;Tad Stones;Val Bettin, Jim Cummings, Gilbert Gottfried, Linda Larkin, Jerry Orbach, John Rhys-Davies;November 12, 2019;1996;Action-Adventure, Animation, Family;Aladdin and Jasmine plan their wedding…but will the Forty Thieves ruin it?;G;86 min;United States
s721;Movie;Aladdin: The Return of Jafar;Toby Shelton, Tad Stones, Alan Zaslove;Jason Alexander, Jeff Bennett, Val Bettin, Liz Callaway, Dan Castellaneta, Jim Cummings;November 12, 2019;1994;Action-Adventure, Animation, Family;Aladdin and his friends defend Agrabah from Jafar's malice.;G;71 min;United States
s722;Movie;Alice in Wonderland;Clyde Geronimi, Hamilton Luske, Wilfred Jackson;Ed Wynn, Richard Haydn, Sterling Holloway, Jerry Colonna, Verna Felton, Pat O'Malley;November 12, 2019;1951;Action-Adventure, Animation, Family;Join Alice as she chases the White Rabbit into a topsy-turvy world.;G;79 min;United States
s723;Movie;Aliens of the Deep;James Cameron, Steven Quale;Dr. Anatoly Sagalevitch, Genya Chernaiev, Victor Nischeta, Dr. Pamela Conrad, Dr. Arthur Lane, Dr. Jim Childress;November 12, 2019;2005;Action-Adventure, Animals & Nature, Documentary;James Cameron teams up with NASA scientists to explore undersea life.;G;100 min;United States
s724;Movie;Alley Cats Strike!;Rod Daniel;Kyle Schmid, Robert Ri'chard, Kaley Cuoco, Mimi Paley, Joey Wilcots, Philip Williams;November 12, 2019;2000;Coming of Age, Drama, Sports;Four outcast teens with a love of bowling are thrust into the spotlight.;TV-G;87 min;United States
s724;Movie;Alley Cats Strike!;Rod Daniel;Kyle Schmid, Robert Ri'chard, Kaley Cuoco, Mimi Paley, Joey Wilcots, Philip Williams;November 12, 2019;2000;Coming of Age, Drama, Sports;Four outcast teens with a love of bowling are thrust into the spotlight.;TV-G;87 min; Canada
s725;Movie;Almost Angels;Steve Previn;Vincent Winter, Sean Scully, Peter Weck, Hans Holt, Bruni Löbel, Fritz Eckhardt;November 12, 2019;1962;Coming of Age, Drama, Family;A working-class youth tries to fit in when with the famed Vienna Boys' Choir.;TV-PG;90 min;United States
s726;Movie;America's Heart & Soul;Louie Schwartzberg;George Woodard, Charles Jimmie Sr., The Brothers, Frank Pino, Dave Pino, John Yacobellis;November 12, 2019;2004;Documentary, Family;Journey across the U.S. to meet ordinary people living extraordinary lives.;PG;88 min;United States
s727;Movie;Amy;Vincent McEveety;Jenny Agutter, Barry Newman, Kathleen Nolan, Chris Robinson, Lou Fant, Margaret O'Brien;November 12, 2019;1981;Drama, Family;A young woman takes a job as a teacher in a backwoods school for the deaf.;G;100 min;United States
s728;Movie;An Extremely Goofy Movie;Douglas McCarthy;Bill Farmer, Jason Marsden, Jeff Bennett, Jim Cummings, Brad Garrett, Vicki Lewis;November 12, 2019;2000;Animation, Comedy, Family;Goofy shows up to finish college alongside his son Max.;G;81 min;United States
s728;Movie;An Extremely Goofy Movie;Douglas McCarthy;Bill Farmer, Jason Marsden, Jeff Bennett, Jim Cummings, Brad Garrett, Vicki Lewis;November 12, 2019;2000;Animation, Comedy, Family;Goofy shows up to finish college alongside his son Max.;G;81 min; Australia
s729;TV Show;Andi Mack;;Peyton Lee, Joshua Rush, Sofia Wylie, Asher Angel, Lilan Bowden, Lauren Tom;November 12, 2019;2016;Comedy, Coming of Age, Drama;Andi's life is shaken by her sister, Bex's, surprise.;TV-G;3 Seasons;United States
s73;Movie;Under Wraps;Alex Zamm;Malachi Barton, Christian J. Simon, Sophia Hammons, Melanie Brook, Brent Stait, Jordana Largy;October 8, 2021;2021;Action-Adventure, Comedy, Kids;Three friends revive a mummy in a neighbor's basement.;TV-G;92 min;
s730;Movie;Annie;Rob Marshall;Kathy Bates, Alan Cumming, Audra McDonald, Kristin Chenoweth, Victor Garber, Vic Polizos;November 12, 2019;1999;Drama, Family, Musical;Annie escapes a “hard-knock life” and finds a bighearted billionaire.;TV-PG;91 min;United States
s731;Movie;Apollo: Missions To The Moon;Tom Jennings;Neil Armstrong, Buzz Aldrin;November 12, 2019;2019;Documentary, Family, Historical;With rare archival footage, this film sheds new light on an incredible time in human history.;TV-PG;95 min;United States
s732;Movie;Atlantis Rising;Simcha Jacobovici;Georgeos Diaz-Montexano, Peter Vincenti, Richard Freund, Simcha Jacobovici, Charles Pellegrino, Félix Rodrigues;November 12, 2019;2017;Documentary, Historical;Filmmakers go in search of Atlantis using Plato's writings as a guide to lead the way.;TV-PG;94 min;Canada
s733;Movie;Atlantis: Milo's Return;Tad Stones, Toby Shelton, Victor Cook;James Taylor, Cree Summer, John Mahoney, Jacqueline Obradors, Don Novello, Corey Burton;November 12, 2019;2003;Action-Adventure, Animation, Family;Explorers emerge from below the sea to solve threatening mysteries above.;G;83 min;United States
s734;Movie;Atlantis: The Lost Empire;Gary Trousdale, Kirk Wise;Michael Fox, James Garner, Cree Summer, Don Novello, Phil Morris, Claudia Christian;November 12, 2019;2001;Action-Adventure, Animation, Family;Brave explorers venture under the sea seeking legendary Atlantis.;PG;98 min;United States
s735;Movie;Auntie Edna;Ted Mathot;Brad Bird, Eli Fucile, Maeve Andrews, Nick Bird, Noelle Zuber, Craig Nelson;November 12, 2019;2018;Animation, Comedy, Family;Has famous fashionista Edna Mode met her match in Jack-Jack?;TV-G;7 min;United States
s736;Movie;Avatar;James Cameron;Sam Worthington, Zoë Saldana, Sigourney Weaver, Stephen Lang, Michelle Rodriguez, Giovanni Ribisi;November 12, 2019;2009;Action-Adventure, Science Fiction;A man embarks on an adventure to an exotic world that he learns to call home & fights to protect.;PG-13;162 min;United States
s737;Movie;Babes in the Woods;Burt Gillett;;November 12, 2019;1932;Animation, Family, Fantasy;Two children wander the forest and get lured into a witch's house. See details for advisory.;TV-Y7;8 min;United States
s738;Movie;Babes in Toyland;Jack Donohue;Ray Bolger, Tommy Sands, Annette Funicello, Ed Wynn, Tommy Kirk, Kevin Corcoran;November 12, 2019;1961;Family, Fantasy, Musical;Villainous Barnaby tries to spoil Tom Piper and Mary Contrary's wedding.;TV-PG;106 min;United States
s739;Movie;Bambi;David Hand;;November 12, 2019;1942;Animation, Drama, Family;Bambi sets off with his best friends to explore the wonders of the woods.;G;72 min;United States
s74;TV Show;Among the Stars;;Chris Cassidy;October 6, 2021;2021;Docuseries;NASA Astronaut Captain Chris Cassidy and the NASA team take on the challenges of space exploration.;TV-PG;1 Season;
s740;Movie;Bambi II;Brian Pimental;Patrick Stewart, Alexander Gould, Keith Ferguson, Brendon Baerg, Nicky Jones, Andrea Bowen;November 12, 2019;2006;Animation, Drama, Kids;Bambi reunites with his father, The Great Prince.;G;75 min;United States
s741;Movie;Bao;Domee Shi;;November 12, 2019;2018;Animation, Family, Fantasy;A Chinese mom’s life changes when her dumpling comes alive.;G;8 min;United States
s741;Movie;Bao;Domee Shi;;November 12, 2019;2018;Animation, Family, Fantasy;A Chinese mom’s life changes when her dumpling comes alive.;G;8 min; Canada
s742;Movie;Beach Picnic;Clyde Geronimi;;November 12, 2019;1939;Animation, Comedy, Family;Donald Duck and Pluto are at the beach. See details for advisory.;TV-G;9 min;United States
s743;Movie;Bearly Asleep;Jack Hannah;;November 12, 2019;1955;Animation, Comedy, Family;Donald Duck is a ranger and puts the bears to sleep for the winter. See details for advisory.;TV-PG;7 min;United States
s744;Movie;Beauty and the Beast: Belle's Magical World;Bob Kline;Robby Benson, Paige O'Hara, David Stiers, Jerry Orbach, Jeff Bennett, Jim Cummings;November 12, 2019;1998;Animation, Anthology, Fantasy;In three short stories, see Belle make a gloomy castle fit for a princess.;G;71 min;United States
s745;Movie;Beauty and the Beast: The Enchanted Christmas;Andy Knight;Paige O'Hara, Robby Benson, Jerry Orbach, David Stiers, Bernadette Peters, Tim Curry;November 12, 2019;1997;Animation, Family, Fantasy;Former composer Forte threatens to keep Belle and Beast apart forever.;G;73 min;Canada
s745;Movie;Beauty and the Beast: The Enchanted Christmas;Andy Knight;Paige O'Hara, Robby Benson, Jerry Orbach, David Stiers, Bernadette Peters, Tim Curry;November 12, 2019;1997;Animation, Family, Fantasy;Former composer Forte threatens to keep Belle and Beast apart forever.;G;73 min;United States
s746;Movie;Beezy Bear;Jack Hannah;;November 12, 2019;1955;Animation, Comedy, Family;Donald tries to catch the bear that is stealing his honey. See details for advisory.;TV-G;7 min;United States
s747;Movie;Before the Flood;Fisher Stevens;Leonardo DiCaprio, John Kerry, Barack Obama, Bill Clinton;November 12, 2019;2016;Documentary;Leonardo DiCaprio searches for answers on the issue of climate change.;TV-14;96 min;United States
s748;Movie;Benji the Hunted;Joe Camp;Red Steagall, Frank Inn, Nancy Francis, Mike Francis, Joe Camp, Steve Zanolini;November 12, 2019;1987;Action-Adventure, Animals & Nature, Family;Benji must navigate the wilderness while caring for orphaned cougar cubs.;G;89 min;United States
s749;TV Show;Best Friends Whenever;;Lauren Taylor, Shelby Bender, Gus Kamp, Ricky Garcia, Benjamin Royer, Matthew Royer;November 12, 2019;2015;Buddy, Comedy, Coming of Age;Best friends gain the ability to travel through time!;TV-G;2 Seasons;United States
s75;Movie;Black Widow;Cate Shortland;Scarlett Johansson, Florence Pugh, David Harbour, O-T Fagbenle, Rachel Weisz, Ray Winstone;October 6, 2021;2021;Action-Adventure, Science Fiction, Spy/Espionage;Natasha confronts her history as a spy and the broken relationships left in her wake.;PG-13;135 min;United States
s750;TV Show;Big City Greens (Shorts);;;November 12, 2019;2017;Action-Adventure, Animation, Comedy;Head to the big city with the Green family!;TV-Y7;1 Season;
s751;Movie;Big Hero 6;Don Hall, Chris Williams;Scott Adsit, Ryan Potter, Daniel Henney, T. J. Miller, Jamie Chung, Damon Wayans Jr.;November 12, 2019;2014;Action-Adventure, Animation, Family;A boy genius and his robot team up to save their city.;PG;105 min;United States
s752;TV Show;Big Hero 6 The Series (Shorts);;;November 12, 2019;2017;Action-Adventure, Animation, Comedy;The team introduces Baymax to everyday activities.;TV-Y7;2 Seasons;
s753;Movie;Bizarre Dinosaurs;Jenny Kubo;Peter Cullen;November 12, 2019;2009;Animals & Nature, Documentary, Family;Which dinosaurs were the strangest of the strange, and how did they get that way?;TV-PG;46 min;United States
s754;Movie;Blank Check;Rupert Wainwright;Brian Bonsall, Karen Duffy, Miguel Ferrer, James Rebhorn, Tone Lōc, Jayne Atkinson;November 12, 2019;1994;Comedy, Family;An 11-year-old cashes a blank check for a million bucks, with wild results.;PG;94 min;United States
s755;Movie;Boat Builders;Ben Sharpsteen;;November 12, 2019;1938;Animation, Comedy, Family;Mickey and friends build a boat but it falls apart when christened. See details for advisory.;TV-G;8 min;United States
s756;Movie;Bolt;Chris Williams, Byron Howard;John Travolta, Miley Cyrus, Susie Essman, Mark Walton, Malcolm McDowell, James Lipton;November 12, 2019;2008;Action-Adventure, Animation, Comedy;Hollywood's smallest star embarks on a paws-itively awesome adventure!;PG;98 min;United States
